app_package,review,rating,votes,date,uid,formated_date,unix_timestamp,app_category
com.remitly.androidapp,"What happened to Remitly off late? Been using this app for a while now, and it worked perfectly fine. But for the pass three days it been messing up big time. It keeps saying, they can't complete my transaction or it keep me on hold. They even asked for my for my identification ID which I provided to them, though strange cos I've been using the App for long time now. I had to used another a different App, because I can't deal with that mess. Am taking back my 5 stars to 3 stars",2,72,"June 25, 2020",Dgfkw6nDyWTLEEuK,2020-06-25,1593057600.0,Finance
com.sezzle.sezzlemobile,All issues are resolved,4,1,"August 21, 2020",Dgfkw6nDyWTLEEuK,2020-08-21,1597982400.0,Shopping
com.atari.mobile.citytopia,LV 1000,5,0,"January 16, 2021",Dgfkw6nDyWTLEEuK,2021-01-16,1610773200.0,Simulation
com.vimeo.android.videoapp,Ok,5,0,"September 1, 2021",Dgfkw6nDyWTLEEuK,2021-09-01,1630468800.0,Entertainment
com.wego.android,Excellent,5,0,"January 11, 2022",Dgfkw6nDyWTLEEuK,2022-01-11,1641877200.0,Travel & Local
com.intermedia.hd.camera.pro,Decent app can get slow with lots of use,4,0,"June 23, 2019",DjzFJhi7YnyCoAWX,2019-06-23,1561262400.0,Photography
com.tortugateam.bravelandheroes,Great game. Been playing since last night. Similar to HoMM,5,1,"October 17, 2020",DjzFJhi7YnyCoAWX,2020-10-17,1602907200.0,Strategy
com.and.games505.TerrariaPaid,"This game on its own is amazing dont get me wrong. But the update for mobile ruins everything. Not only is my cloud save gone forcing me to start from the beginning, but its also impossible to play without an controller. And even then it feels awkward like icons take up way too much of the screen. I understand the whole crossplay ability being something people wanted for awhile... but this just isnt worth it. I won't be playing mobile again any time soon.",2,2,"February 15, 2021",DjzFJhi7YnyCoAWX,2021-02-15,1613365200.0,Adventure
com.github.anrimian.musicplayer,All in one,5,0,"July 28, 2021",DjzFJhi7YnyCoAWX,2021-07-28,1627444800.0,Music & Audio
com.ea.game.pvz2_na,"Edit: this has gone from a four star review to a one star. I keep having to request refunds because I don't get ANY of the items that I purchase. Everytime I update, progress on quests is erased. The game has slowed down. And I can't get any help with any of it. Bad design.",1,91,"October 14, 2021",DjzFJhi7YnyCoAWX,2021-10-14,1634184000.0,Casual
com.axlebolt.standoff2,I want odd graphics now I can't even play at new graphics,1,0,"March 12, 2022",DjzFJhi7YnyCoAWX,2022-03-12,1647061200.0,Action
com.cimbmalaysia,not working on redmi note 5 pro,3,0,"January 3, 2019",DxHbzRttEKy5cM33,2019-01-03,1546491600.0,Finance
com.eyougame.dd.en,"To annoying as your always prompter with TOP-UP,TOP-UP,TOP-UP! No thank you!",1,0,"May 14, 2019",DxHbzRttEKy5cM33,2019-05-14,1557806400.0,Role Playing
com.imayi.dinosaurparkfree,Jkko,5,0,"December 20, 2020",DxHbzRttEKy5cM33,2020-12-20,1608440400.0,Educational
com.toomics.global.google,Imagine paying for a service and not being able to access your vip content. Don't pay for this through Google play as it doesn't link your account. No way I'm paying twice for something I paid for.,1,4,"December 26, 2020",DxHbzRttEKy5cM33,2020-12-26,1608958800.0,Comics
com.newsclapper.video,Don't like this app first I signed up for this app and the app keeps saying internet error and my internet is working on everything else and then I can't upload videos trash app.,1,3,"July 28, 2021",DxHbzRttEKy5cM33,2021-07-28,1627444800.0,Social
com.google.android.apps.translate,Excellent app but settings were disappeared to enable tap to translate,5,0,"February 3, 2022",DxHbzRttEKy5cM33,2022-02-03,1643864400.0,Tools
com.kamilbilge.ropesavior3d,Graphics and game play is glitchy,3,0,"February 22, 2022",DxHbzRttEKy5cM33,2022-02-22,1645506000.0,Puzzle
com.special.warship,Very bad game... Discustin,1,1,"March 28, 2022",DxHbzRttEKy5cM33,2022-03-28,1648440000.0,Strategy
com.hotheadgames.android.free.hydrostone,It's okay,3,0,"June 25, 2020",E1XcrA3BjiW9OGVt,2020-06-25,1593057600.0,Casual
com.pzl1.toddler.puzzles,It is a amazing game for toddlers I recommend it,4,0,"August 11, 2021",E1XcrA3BjiW9OGVt,2021-08-11,1628654400.0,Educational
com.cut.grass.happyfull,Too many ads and it don't really give you any robux but I do like the game itself.,2,3,"February 4, 2022",E1XcrA3BjiW9OGVt,2022-02-04,1643950800.0,Casual
com.cinemark.mobile,Quick and easy!,5,0,"February 26, 2022",E1XcrA3BjiW9OGVt,2022-02-26,1645851600.0,Entertainment
com.axlebolt.standoff2,GG best game ever!!!,5,0,"March 27, 2022",E1XcrA3BjiW9OGVt,2022-03-27,1648353600.0,Action
com.fromthebenchgames.nbamanager15,Your game is complete crap now do not play it switch to NBA Live mobile they are the best and you can actually play with your players its just like this game but it actually works,1,4,"October 22, 2016",E640yQz9r2wuCrBF,2016-10-22,1477108800.0,Sports
com.vanguard,Easy to use for most functions. Note to developers - add in scan by fingerprint to login.,4,1,"September 7, 2019",E640yQz9r2wuCrBF,2019-09-07,1567828800.0,Finance
com.wego.android,very helpful app,5,0,"December 30, 2021",E640yQz9r2wuCrBF,2021-12-30,1640840400.0,Travel & Local
com.fanduel.sportsbook,I don't know what's going on but... This app keeps telling me to update and I just installed it. Please fix ASAP before I spend another penny.,1,0,"January 30, 2022",E640yQz9r2wuCrBF,2022-01-30,1643518800.0,Sports
com.smallpdf.app.android,very nice,5,0,"February 4, 2022",E640yQz9r2wuCrBF,2022-02-04,1643950800.0,Productivity
com.tinybuild.graveyardkeeper,"Devs please fix Xbox controller issues, item description not appearing, also unable to switch between menus with controller, also game freezes constantly on pixel XL otherwise great game",2,1,"February 12, 2022",E640yQz9r2wuCrBF,2022-02-12,1644642000.0,Role Playing
com.stt.android,Ok but limited,2,0,"May 21, 2014",E9g02pJzRjTTdRoG,2014-05-21,1400644800.0,Health & Fitness
com.word.puzzle.game.connect,good one👍,3,0,"August 10, 2019",E9g02pJzRjTTdRoG,2019-08-10,1565409600.0,Word
com.tayu.tau.pedometer,"Good app. Really takes guesswork out of what walking does for you from calories burned, number of steps equals how many miles, to actual time walked and miles per hour done. Love it!",5,5,"September 9, 2021",E9g02pJzRjTTdRoG,2021-09-09,1631160000.0,Health & Fitness
com.immediasemi.android.blink,It works really well. And isn't that expensive compared to a lot of the competition! The system stays updated and doesn't drop like a lot.,5,1,"November 1, 2021",E9g02pJzRjTTdRoG,2021-11-01,1635739200.0,Tools
com.cut.grass.happyfull,Idk yet,3,0,"February 23, 2022",E9g02pJzRjTTdRoG,2022-02-23,1645592400.0,Casual
com.google.android.apps.chromecast.app,"I'm pro google, simple and easy to use",4,0,"March 21, 2022",E9g02pJzRjTTdRoG,2022-03-21,1647835200.0,Lifestyle
com.zuuks.truck.simulator.ultimate,I have put money into the game and when I put it in the game the game started crashing and I couldn't play well I want my refund please,1,0,"March 22, 2022",E9g02pJzRjTTdRoG,2022-03-22,1647921600.0,Simulation
com.anysoftkeyboard.languagepack.arabic,Thank,3,1,"March 22, 2014",EA7EdBswxn71UCDp,2014-03-22,1395460800.0,Libraries & Demo
com.cardgames.classic.solitaire,i just love it,5,0,"April 16, 2019",EA7EdBswxn71UCDp,2019-04-16,1555387200.0,Card
com.ring.neighborhoods,"Many of the comments are so unneighborly trolls I have witnessed! Many suggestions from neighbors to go to Citizen app and stop wasting Neighbors time!! Personally I want to know what is going on in area to protect children, family, and self...to be aware!!",2,0,"January 1, 2020",EA7EdBswxn71UCDp,2020-01-01,1577854800.0,News & Magazines
com.marvel.unlimited,Good,3,0,"May 12, 2020",EA7EdBswxn71UCDp,2020-05-12,1589256000.0,Comics
suamusica.suamusicaapp,Ótimo,4,6,"June 28, 2020",EA7EdBswxn71UCDp,2020-06-28,1593316800.0,Music & Audio
com.byv.TheArchers2,"Here's the problem. 1)The loading between campain or character choice are far take Long to load. 2)Sometimes the arrow weapon or thrower weapon didn't hit the target even if it touch it,it just pass pass through the enemy. 3)After we die we can't use gems to revive ourself instead it came after 4 or 5 time we die in the campain or endless mode.4).Sometimes when we craft some javelin the damage decrease how? It cost 4000 to craft and the lvl and damage decrease.THE GAME IS FUN AND SPENT OUR DAY",3,126,"October 20, 2020",EA7EdBswxn71UCDp,2020-10-20,1603166400.0,Arcade
ca.hyperhippo.adventureages,Its fun times.,4,0,"February 17, 2021",EA7EdBswxn71UCDp,2021-02-17,1613538000.0,Simulation
com.tencent.mm,"Works great, no real problems at all to report. Wish the wechat pay functionality worked outside of China or with North American credit cards ect..",5,1,"October 13, 2021",EA7EdBswxn71UCDp,2021-10-13,1634097600.0,Communication
com.axlebolt.standoff2,"el juego está maravilloso, el problema es que te empareja con bots o con gente con demasiado lag",3,0,"April 2, 2022",EA7EdBswxn71UCDp,2022-04-02,1648872000.0,Action
com.ea.game.pvzfree_row,"3 star because i love this game so much! The only problem is that the annoying ads worst is, its require you to install it .i can't proceed to the next level because of it.please fix this!!!!!! I'm gonna unistall this for now. Sorry!",3,4,"July 12, 2020",EGf9hKmnbKSD2BNU,2020-07-12,1594526400.0,Strategy
com.kbjgames.gametime2,Room for much development needs updted more but it is a decent game,3,0,"April 28, 2021",EGf9hKmnbKSD2BNU,2021-04-28,1619582400.0,Sports
de.fastic.app,Have the basic app and its quite good cos the flames keep you motivated to fast everyday to earn frosties- these let you take a break when needed. Reminder to drink water is also great 👍. Cosy of the full subscription is not for me as I don't see the added value warrants the cost. So 5 stars for basic subscription. cost of full subscription makes it an overall 4 star though!,4,4,"July 20, 2021",EGf9hKmnbKSD2BNU,2021-07-20,1626753600.0,Health & Fitness
com.genius.mobsters,I love hoshi,5,1,"August 19, 2021",EGf9hKmnbKSD2BNU,2021-08-19,1629345600.0,Simulation
com.kabam.bigrobot,"good graphics, fighting system is pretty neat even when not complex, but lag is a severe issue for it. when I revisited this, surprisingly although tons of time had passed, my old small bit of progress was still there. it was kind of heartwarming strangely",4,1,"November 19, 2021",EGf9hKmnbKSD2BNU,2021-11-19,1637298000.0,Action
com.madhead.tos.zh,Trash,1,0,"February 6, 2022",EGf9hKmnbKSD2BNU,2022-02-06,1644123600.0,Puzzle
com.ddi,Entertaining the machines are a little hard to get bonuses but it can it keeps me occupied at times I like that they are games that are actually played in real casinos,5,0,"February 18, 2022",EGf9hKmnbKSD2BNU,2022-02-18,1645160400.0,Casino
com.ubercab.driver,With the new update I'm able to maximize my earnings in a way I never could before. Grudgingly kudos.....,5,0,"February 19, 2022",EGf9hKmnbKSD2BNU,2022-02-19,1645246800.0,Business
com.word.puzzle.game.connect,I like how you get more activity in this ONE app for word games. It's relaxing and I enjoy it very much.,5,24,"October 5, 2018",ENNK76OKSGRkDZav,2018-10-05,1538712000.0,Word
com.psi.residentportal,Cannot make rental payment due to not excepting Mastercard,2,0,"January 9, 2020",ENNK76OKSGRkDZav,2020-01-09,1578546000.0,Lifestyle
com.bitmango.go.wordcookies,"Love the game & want to give it a 5, but it's losing it's appeal. Have played it for several years and enjoyed the incentives like the bonus rounds. There used to be one at round 5 & 10, now only 10. Most recent problem is I can only get 10 or 15 points or 1 hint. Would love to see, at least, the ability to have the full range of potential points back!",3,332,"July 23, 2020",ENNK76OKSGRkDZav,2020-07-23,1595476800.0,Word
com.webcomics.manga,"It was good until they started charging gems for all comics, and Gems are hella expensive (you have to buy from your own money) coins are basically useless now. Well the authors decisions are their own so nothing we can do about it, it was good while it lasted",4,0,"December 17, 2020",ENNK76OKSGRkDZav,2020-12-17,1608181200.0,Comics
com.ubisoft.hungrydragon,"One suggestion for developmen, help to make a full screen in the game for all smartphones. I give you a star for this game 4 stars first. For next update there's a full screen screen for all smartphones I might give you a star 5. For the quality of the charts and other items in the game is interesting. and that's all, for the ads in the game it helps me to think that I might be able to add the coin additional inventory. Okey. Thank you",4,339,"January 26, 2021",ENNK76OKSGRkDZav,2021-01-26,1611637200.0,Arcade
net.alexplay.trash_tycoon,While playing.. the rating message pop up improve the game,1,0,"February 25, 2021",ENNK76OKSGRkDZav,2021-02-25,1614229200.0,Simulation
appli.speaky.com,It is good but needs updating,4,0,"March 8, 2021",ENNK76OKSGRkDZav,2021-03-08,1615179600.0,Education
com.m.qr,very nice plight,3,0,"March 7, 2022",ENNK76OKSGRkDZav,2022-03-07,1646629200.0,Travel & Local
com.itunestoppodcastplayer.app,Very impressed! Podcasting the way it should be! Love the way I'm able to adjust everything to my liking. Even can control what buttons pop up on the lock screen. Keep up the great work! (Playback position on Android Auto is not correct.),5,1,"March 15, 2019",EO0jQK07cTI7IqS8,2019-03-15,1552622400.0,Music & Audio
com.FireproofStudios.TheRoom4,"this was by far the best-selling of the room series to date. hope you will create more and better games more challenging than the last. great work gentalmen. these games although we're solvable with the hints, we're still intimidating to think about and to solve without hints. I an do looking forward to the room 5. please make its content the best-selling and hardest to solve but also be sure to leave lots of hints. as well as hints within the hints.",5,0,"July 28, 2019",EO0jQK07cTI7IqS8,2019-07-28,1564286400.0,Puzzle
com.stove.supertank.google,I wish there was inf rank for free and i could get inf parts to equip and i wish 2 player please add these,5,1,"November 17, 2020",EO0jQK07cTI7IqS8,2020-11-17,1605589200.0,Casual
com.sleep.snore.insomnia,Gotta pay for ANYTHING useful! Uninstall,1,1,"October 10, 2021",EO0jQK07cTI7IqS8,2021-10-10,1633838400.0,Health & Fitness
